_id,_rev,deviceType,deviceId,eventType,format,timestamp,WS_sensorData_NO2,WS_sensorData_NO,WS_sensorData_NOX,WS_sensorData_StWd,WS_sensorData_WDS,WS_sensorData_WDD,WS_sensorData_ITemp,WS_sensorData_O3,WS_sensorData_SO2,WS_sensorData_Filter,WS_sensorData_PM2_5,WS_sensorData_PM10,WS_sensorData_O_Xyle,WS_sensorData_EthylB,WS_sensorData_BENZN,WS_sensorData_TOLUEN,WS_sensorData_TEMP,WS_sensorData_TOL,WS_sensorData_FILTER25,WS_sensorData_PM_10_25,WS_sensorData_BP,WS_sensorData_PREC,WS_sensorData_SR,WS_sensorData_CO,WS_sensorData_RH,WS_sensorData_NO2_TRAFIC,WS_sensorData_NO_TRAFIC,WS_sensorData_NOX_TRAFIC,WS_sensorData_CO_TRAFIC,WSV2_sensorData_BENZN,WSV2_sensorData_TOLUEN,date,time
932fae80-7d2f-11e7-abea-cbef7d55e47b,1-b621b948d5946904b0de833a3b40c4cd,WS,Kiryat-Yam,sensorData,json,2017-08-09T18:21:34.440Z,,,,11.56,0.7,282,25.8,,-0.1,,,,,,,,23.1,,,,,,,,55,,,,,,,2017-08-09,18:21:34.440Z
933a5ce1-7d2f-11e7-abea-cbef7d55e47b,1-d804cdbe51dd184652f0528c999675fc,WS,Kiryat-Bialik,sensorData,json,2017-08-09T18:21:34.510Z,9.3,-0.5,8.4,17.65,1.2,60,25.5,69.7,0.2,17,18.9,26,0,0,-0.18,1.4,25.4,,30,,,0,,,64,8,0,7,0.8,,,2017-08-09,18:21:34.510Z
93458070-7d2f-11e7-9bd7-e5de34957bf5,1-f658ea8e5e90bfa341e54adf57bce957,WS,Nesher,sensorData,json,2017-08-09T18:21:34.583Z,7.3,0.1,7.4,,,,,38,,,9,18,0,0.1,0,0.1,,,,,,,,0.2,,,,,,,,2017-08-09,18:21:34.583Z
941309a0-7d2f-11e7-9090-b7e1210e708b,1-2546c0994a93491c9049ed201c3fa28d,WS,Old-Market,sensorData,json,2017-08-09T18:21:35.930Z,1.8,-0.1,1.6,21.23,0.8,61,24.3,60.2,3.8,,,,,,,,,,,,,,,,,,,,,,,2017-08-09,18:21:35.930Z
94207720-7d2f-11e7-9a24-b5e99625ae40,1-baf3bfa123a32ff200c7fe7dc4eb80a2,WS,Kiryat-Tivon,sensorData,json,2017-08-09T18:21:36.018Z,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,2017-08-09,18:21:36.018Z
942420a1-7d2f-11e7-9bd7-e5de34957bf5,1-d40820b3f4d127c271304d84daf2141d,WS,Kiryat-Binyamin,sensorData,json,2017-08-09T18:21:36.042Z,5,0,4,28.27,0.9,319,,,,,,,,,,,,,,,,,,,,,,,,,,2017-08-09,18:21:36.042Z
942be8d0-7d2f-11e7-89bf-73f282b91553,1-555dcd99af1fa77b2a2e688798550a4d,WS,Kiryat-Ata,sensorData,json,2017-08-09T18:21:36.093Z,12.4,-1.9,9.4,19.5,1.7,313,23.6,70.4,0,53,12.8,,,,,,,,,,,,,,,,,,,,,2017-08-09,18:21:36.093Z
94a166f0-7d2f-11e7-9090-b7e1210e708b,1-97864eabd3105535cdba9c78915c5f93,WS,Kiryat-Bialik,sensorData,json,2017-08-09T18:21:36.863Z,10,-0.5,9.2,18.51,1.4,57,25.3,69.1,0.1,17,16.9,24,0.1,0,-0.21,1,25.3,,30,,,0,,,64,8,0,7,0.91,,,2017-08-09,18:21:36.863Z
94a42610-7d2f-11e7-9a24-b5e99625ae40,1-5a440c93e1e4a2657da028ccdc1863bc,WS,Nesher,sensorData,json,2017-08-09T18:21:36.881Z,5.5,0.1,5.6,,,,,41,,,9,17,0,0,0,0.1,,,,,,,,0.19,,,,,,,,2017-08-09,18:21:36.881Z
952c68e0-7d2f-11e7-8253-f5ddc2e07eee,1-e335ac851e38c710aa08f5d79cf057b8,WS,Old-Market,sensorData,json,2017-08-09T18:21:37.774Z,1.4,-0.2,1.1,23.78,0.7,52,24.2,60.9,3.1,,,,,,,,,,,,,,,,,,,,,,,2017-08-09,18:21:37.774Z
95396130-7d2f-11e7-be4c-3f727278eaa3,1-687a23fe687eba1c855b9166c7dcf30e,WS,Kiryat-Tivon,sensorData,json,2017-08-09T18:21:37.859Z,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,2017-08-09,18:21:37.859Z
953bd230-7d2f-11e7-89bf-73f282b91553,1-141ca711b33a83ab1a5d17bb917b2bef,WS,Kiryat-Binyamin,sensorData,json,2017-08-09T18:21:37.875Z,4,0,3,24.84,1.1,306,,,,,,,,,,,,,,,,,,,,,,,,,,2017-08-09,18:21:37.875Z
95440f90-7d2f-11e7-b718-a1f91ecfe503,1-9b33de9fe88d08f6588d511cb7038c9d,WS,Kiryat-Ata,sensorData,json,2017-08-09T18:21:37.929Z,11.1,-1.8,8.2,19,1.7,311,23.6,71.7,0,53,12.8,,,,,,,,,,,,,,,,,,,,,2017-08-09,18:21:37.929Z
955107e0-7d2f-11e7-a9e4-4d653ae9914c,1-5cffb6dcdbd0cc861763cf55090728d7,WS,Neve-Shaanan,sensorData,json,2017-08-09T18:21:38.014Z,2.4,-0.6,1.4,,1.9,357,,,-0.8,44,,16.6,0,-0.5,-0.09,0,,,,,,,,,,,,,,,,2017-08-09,18:21:38.014Z
95526770-7d2f-11e7-a390-95eec430254a,1-e09418d0b02bf9a20193dee39b1d1863,WS,Daliat-el-Carmel,sensorData,json,2017-08-09T18:21:38.023Z,10.9,-0.1,10.7,9.82,1.2,316,,,0.9,,16.9,,0,0.7,-0.19,,23.5,1.4,,,,,,,,,,,,,,2017-08-09,18:21:38.023Z
9552b590-7d2f-11e7-abea-cbef7d55e47b,1-41e4694bb80c96b844360fcb99473e1b,WS,Igud,sensorData,json,2017-08-09T18:21:38.025Z,6.2,3.3,11.4,14.53,1,284,22.3,65.6,0,20,9.9,20.2,,,,,24.5,,44,10.3,1003,0,7.5,,,,,,,,,2017-08-09,18:21:38.025Z
95541520-7d2f-11e7-be4c-3f727278eaa3,1-3e6b9b955e0f07581eb98fece59fc436,WS,Shprintsak,sensorData,json,2017-08-09T18:21:38.034Z,15.6,-0.2,15.1,,1.5,300,20.6,66.4,-0.4,5,16,24.4,,,,,23.3,,40,8.4,984,0,39.8,0.37,82,,,,,,,2017-08-09,18:21:38.034Z
95543c30-7d2f-11e7-b9c3-dbb5dc85f138,1-77aa50101934c481dd31f1da077a22d7,WS,Ahuza,sensorData,json,2017-08-09T18:21:38.035Z,10.6,-0.1,10.4,,,,25.6,72.8,0.2,15,10,16.8,,,,,23.3,,2,6.8,1005,0,,-0.02,,,,,,,,2017-08-09,18:21:38.035Z
955e0030-7d2f-11e7-be4c-3f727278eaa3,1-7c1e985d58056ae2390ba0511c1684d5,WS,Kiryat-Motzkin,sensorData,json,2017-08-09T18:21:38.099Z,25,0,24,11.15,2.6,337,27.2,55,0.5,,,,,,,,,,,,,,,,,,,,,,,2017-08-09,18:21:38.099Z
9562bb20-7d2f-11e7-8253-f5ddc2e07eee,1-98bb80318ea35b5c7f185954dfa7f671,WS,Kiryat-Yam,sensorData,json,2017-08-09T18:21:38.130Z,3.5,0,3.4,18.03,0.7,284,25.7,,0,,,,,,,,23.1,,,,,,,,53,,,,,,,2017-08-09,18:21:38.130Z
95679d20-7d2f-11e7-b505-c17b61b93525,1-3d9ede939f40e1ae56e803c762281b37,WS,Kiryat-Bialik,sensorData,json,2017-08-09T18:21:38.162Z,8.2,-0.5,7.3,23.78,1.3,40,25.1,61.4,0.3,17,16.2,22,0.1,0,-0.24,1,25.2,,30,,,0,,,64,8,0,7,0.74,,,2017-08-09,18:21:38.162Z
956e53e0-7d2f-11e7-9a24-b5e99625ae40,1-b3cc8ea86cbece21ec9c6bd935a77db6,WS,Nesher,sensorData,json,2017-08-09T18:21:38.206Z,4.4,0.2,4.7,,,,,42,,,9,17,0,0,0,0.1,,,,,,,,0.18,,,,,,,,2017-08-09,18:21:38.206Z
963f8690-7d2f-11e7-abea-cbef7d55e47b,1-dde78fea5d57f6e0c77ae77a4384d8e5,WS,Old-Market,sensorData,json,2017-08-09T18:21:39.577Z,1.5,-0.2,1.2,27.71,0.7,46,24.2,61.3,1.2,,,,,,,,,,,,,,,,,,,,,,,2017-08-09,18:21:39.577Z
96463d50-7d2f-11e7-b505-c17b61b93525,1-81094cd0bd391d2a440431fa7cb5d58f,WS,Kiryat-Binyamin,sensorData,json,2017-08-09T18:21:39.621Z,2,0,1,29.69,0.9,317,,,,,,,,,,,,,,,,,,,,,,,,,,2017-08-09,18:21:39.621Z
964a8310-7d2f-11e7-a9e4-4d653ae9914c,1-3afc5d61f4ef772848124dd130c491cb,WS,Kiryat-Tivon,sensorData,json,2017-08-09T18:21:39.649Z,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,2017-08-09,18:21:39.649Z
964ea1c0-7d2f-11e7-abea-cbef7d55e47b,1-09eb985d0bcfe625751e77216d98f68b,WS,Kiryat-Ata,sensorData,json,2017-08-09T18:21:39.676Z,11.6,-1.9,8.5,16.98,1.9,309,23.7,72.3,0,53,15.1,,,,,,,,,,,,,,,,,,,,,2017-08-09,18:21:39.676Z
9656df20-7d2f-11e7-9a24-b5e99625ae40,1-74c85db76767500651867fa593207ef0,WS,Neve-Shaanan,sensorData,json,2017-08-09T18:21:39.730Z,2.5,-0.4,1.8,,1.9,2,,,-0.7,44,,17.9,0,-0.5,-0.09,0,,,,,,,,,,,,,,,,2017-08-09,18:21:39.730Z
96616670-7d2f-11e7-b9c3-dbb5dc85f138,1-10967b27d368443612367e5792fae5c7,WS,Daliat-el-Carmel,sensorData,json,2017-08-09T18:21:39.799Z,9.9,-0.3,9.4,11.84,1.1,322,,,0.9,,13.2,,0,0.8,-0.17,,23.4,1.6,,,,,,,,,,,,,,2017-08-09,18:21:39.799Z
96653700-7d2f-11e7-9a24-b5e99625ae40,1-0dcfabc293fb05d98234705c32a12cbc,WS,Igud,sensorData,json,2017-08-09T18:21:39.824Z,4.9,3.2,9.9,18.72,0.9,289,22.3,67.2,0.1,20,8.6,12.2,,,,,24.5,,44,3.5,1003,0,7.8,,,,,,,,,2017-08-09,18:21:39.824Z
966e85d0-7d2f-11e7-b718-a1f91ecfe503,1-b7f08d3d0930e5e23ce8c944a64750e7,WS,Ahuza,sensorData,json,2017-08-09T18:21:39.885Z,5.8,-0.3,5.3,,,,25.7,82.2,0,15,9.6,17.3,,,,,23.3,,2,7.7,1005,0,,-0.03,,,,,,,,2017-08-09,18:21:39.885Z
967144f0-7d2f-11e7-b505-c17b61b93525,1-cc17c66a65522f9f5adbf48af9aad0b0,WS,Shprintsak,sensorData,json,2017-08-09T18:21:39.903Z,5.2,-0.3,4.7,,1.7,302,20.6,82.8,-0.5,5,11.6,17.3,,,,,23.2,,40,5.7,984,0,39.7,0.3,82,,,,,,,2017-08-09,18:21:39.903Z
96795b40-7d2f-11e7-abea-cbef7d55e47b,1-24986dcba65e8136d1d04e6553b4c89a,WS,Kiryat-Motzkin,sensorData,json,2017-08-09T18:21:39.956Z,26,0,25,11.22,2.5,338,27.2,55,0.5,,,,,,,,,,,,,,,,,,,,,,,2017-08-09,18:21:39.956Z
96812370-7d2f-11e7-89bf-73f282b91553,1-ddbad3a98f8b7eba467bb080eaf9b866,WS,Kiryat-Yam,sensorData,json,2017-08-09T18:21:40.007Z,1.9,-0.1,1.7,18.14,0.7,283,25.7,,0,,,,,,,,22.9,,,,,,,,54,,,,,,,2017-08-09,18:21:40.007Z
9689d600-7d2f-11e7-89bf-73f282b91553,1-d708da26db831a2307f14c8de968ba0d,WS,Kiryat-Bialik,sensorData,json,2017-08-09T18:21:40.064Z,12.2,-0.4,11.5,22.28,1,20,24.9,64.5,0.1,17,17.5,27,0.1,0.1,-0.18,1.5,25.1,,30,,,0,,,64,10,0,9,0.69,,,2017-08-09,18:21:40.064Z
96903ea1-7d2f-11e7-b9c3-dbb5dc85f138,1-60a91b67f71d39cfb3a9241a8b9764c3,WS,Nesher,sensorData,json,2017-08-09T18:21:40.106Z,3.9,0.1,4.1,,,,,44,,,8,12,0,0.1,0,0.1,,,,,,,,0.18,,,,,,,,2017-08-09,18:21:40.106Z
97573820-7d2f-11e7-a390-95eec430254a,1-ad16a8b69a2a41b6fd1bdad0d007497c,WS,Old-Market,sensorData,json,2017-08-09T18:21:41.410Z,2.1,-0.1,1.9,33.84,0.5,60,24.2,59.1,1.5,,,,,,,,,,,,,,,,,,,,,,,2017-08-09,18:21:41.410Z
97640960-7d2f-11e7-a390-95eec430254a,1-4ba82cd3306b50662912b66a362049bf,WS,Kiryat-Tivon,sensorData,json,2017-08-09T18:21:41.494Z,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,2017-08-09,18:21:41.494Z
976bf8a0-7d2f-11e7-8253-f5ddc2e07eee,1-2710306523db179b7483d9c51d7510ed,WS,Kiryat-Binyamin,sensorData,json,2017-08-09T18:21:41.546Z,2,0,1,26.25,1,313,,,,,,,,,,,,,,,,,,,,,,,,,,2017-08-09,18:21:41.546Z
97743600-7d2f-11e7-b9c3-dbb5dc85f138,1-f0a8632fded45398e79cf7c922bc55c5,WS,Kiryat-Ata,sensorData,json,2017-08-09T18:21:41.600Z,13.9,-2,10.7,19.19,1.3,309,23.6,67.3,0,53,15,,,,,,,,,,,,,,,,,,,,,2017-08-09,18:21:41.600Z
97776a50-7d2f-11e7-9090-b7e1210e708b,1-594a01ef07131eefe920c660aac4f5e5,WS,Neve-Shaanan,sensorData,json,2017-08-09T18:21:41.621Z,3.4,-0.1,3.3,,2.2,356,,,-0.9,44,,24.6,0,-0.5,-0.09,0,,,,,,,,,,,,,,,,2017-08-09,18:21:41.621Z
977a2970-7d2f-11e7-89bf-73f282b91553,1-102659f322b2af62e5a9a59e0a722037,WS,Daliat-el-Carmel,sensorData,json,2017-08-09T18:21:41.639Z,7.7,-1,6.1,11.86,1.2,312,,,0.6,,14,,0,0.9,-0.11,,23.3,1.6,,,,,,,,,,,,,,2017-08-09,18:21:41.639Z
9786d3a0-7d2f-11e7-9a24-b5e99625ae40,1-6cba508c095709ed4524eca2b89a8df5,WS,Igud,sensorData,json,2017-08-09T18:21:41.722Z,5.5,3.2,10.4,23.8,0.5,301,22.3,64.6,0,20,9.1,15.6,,,,,24.3,,44,6.4,1003,0,7.7,,,,,,,,,2017-08-09,18:21:41.722Z
9787e510-7d2f-11e7-8253-f5ddc2e07eee,1-1c0380befd7ed724bafa7cf02aa4fb9f,WS,Ahuza,sensorData,json,2017-08-09T18:21:41.729Z,2.2,-0.4,1.5,,,,25.5,86,,15,10.6,17.3,,,,,23.2,,2,6.6,1004,0,,0,,,,,,,,2017-08-09,18:21:41.729Z
9789e0e0-7d2f-11e7-9090-b7e1210e708b,1-6e5ca5c6e278be813e46bede821dbbf1,WS,Shprintsak,sensorData,json,2017-08-09T18:21:41.742Z,6.1,-0.2,5.7,,2,276,20.7,80,,5,9.7,14.7,,,,,23,,40,4.9,984,0,39.8,0.31,84,,,,,,,2017-08-09,18:21:41.742Z
97902270-7d2f-11e7-b9c3-dbb5dc85f138,1-a252ae8e2fad1bfea6306c6c1a1ef624,WS,Kiryat-Motzkin,sensorData,json,2017-08-09T18:21:41.783Z,22,0,21,12.37,2,333,27.3,61,0.5,,,,,,,,,,,,,,,,,,,,,,,2017-08-09,18:21:41.783Z
9792ba80-7d2f-11e7-b718-a1f91ecfe503,1-f031771ec51e970c71ed3f72633933e9,WS,Kiryat-Yam,sensorData,json,2017-08-09T18:21:41.800Z,0.6,-0.1,0.3,14.57,0.6,281,25.7,,0,,,,,,,,22.6,,,,,,,,56,,,,,,,2017-08-09,18:21:41.800Z
9798d500-7d2f-11e7-b9c3-dbb5dc85f138,1-8b917f42446e8c93c2e6622ad4266967,WS,Kiryat-Bialik,sensorData,json,2017-08-09T18:21:41.840Z,24.9,-0.4,24.2,27,0.8,346,24.8,72.6,0.2,17,20.5,33,0.1,0.1,-0.19,2.3,25,,30,,,0,,,65,,,,0.65,,,2017-08-09,18:21:41.840Z
979dde10-7d2f-11e7-9a24-b5e99625ae40,1-25e1c1b153fee64441724c76ad04d370,WS,Nesher,sensorData,json,2017-08-09T18:21:41.873Z,3.9,-0.1,3.7,,,,,35,,,10,19,0,0,0,0.1,,,,,,,,0.21,,,,,,,,2017-08-09,18:21:41.873Z
98707050-7d2f-11e7-9090-b7e1210e708b,1-9f1b7ff7fe3e9d50086762c7b25229dc,WS,Old-Market,sensorData,json,2017-08-09T18:21:43.253Z,1.5,-0.2,1.1,50.74,0.3,339,24.2,59.8,1.6,,,,,,,,,,,,,,,,,,,,,,,2017-08-09,18:21:43.253Z
98772710-7d2f-11e7-a9e4-4d653ae9914c,1-4e0d00356f524dac617b051d6116b461,WS,Kiryat-Tivon,sensorData,json,2017-08-09T18:21:43.297Z,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,2017-08-09,18:21:43.297Z
98797100-7d2f-11e7-9a24-b5e99625ae40,1-ec28ecf22965ee532eb451cc71478d2f,WS,Kiryat-Binyamin,sensorData,json,2017-08-09T18:21:43.312Z,5,0,3,54.42,0.2,327,,,,,,,,,,,,,,,,,,,,,,,,,,2017-08-09,18:21:43.312Z
987f3d60-7d2f-11e7-a9e4-4d653ae9914c,1-cf2fbdc80b15fdda7fc8373c21ba0e11,WS,Kiryat-Ata,sensorData,json,2017-08-09T18:21:43.350Z,12.4,-1.9,9.5,20.33,1.1,312,23.6,67.9,0,53,12.1,,,,,,,,,,,,,,,,,,,,,2017-08-09,18:21:43.350Z
98883e11-7d2f-11e7-b505-c17b61b93525,1-b75e4a9806d46fe336262002e0454aec,WS,Neve-Shaanan,sensorData,json,2017-08-09T18:21:43.409Z,1.2,-0.3,0.7,,1.6,349,,,-1.1,44,,17.4,0,-0.5,-0.09,0,,,,,,,,,,,,,,,,2017-08-09,18:21:43.409Z
988caae1-7d2f-11e7-abea-cbef7d55e47b,1-e710a94b28284c3bc4b13e7ffd4f79e5,WS,Igud,sensorData,json,2017-08-09T18:21:43.438Z,4.6,3,9.3,29.78,0,270,22.3,64.5,0.1,20,8.4,11.9,,,,,24.1,,44,3.4,1003,0,8.2,,,,,,,,,2017-08-09,18:21:43.438Z
988ecdc0-7d2f-11e7-b718-a1f91ecfe503,1-57dfefca2921aee873f23794da10e45e,WS,Daliat-el-Carmel,sensorData,json,2017-08-09T18:21:43.452Z,9.3,-0.8,7.9,31.99,0.1,121,,,0.9,,12.9,,0,0.8,-0.16,,22.7,1.6,,,,,,,,,,,,,,2017-08-09,18:21:43.452Z
98922920-7d2f-11e7-a9e4-4d653ae9914c,1-78e4618bcfe52ad9d04e488a35103f44,WS,Ahuza,sensorData,json,2017-08-09T18:21:43.474Z,2.3,-0.4,1.5,,,,25.7,89.1,,15,9.2,14.6,,,,,23.3,,2,5.3,1005,0,,-0.04,,,,,,,,2017-08-09,18:21:43.474Z
9895d2a0-7d2f-11e7-9bd7-e5de34957bf5,1-7c439a70fbc2f19a2efea2ab5865b693,WS,Shprintsak,sensorData,json,2017-08-09T18:21:43.498Z,5.3,-0.3,4.8,,1.7,269,20.9,77.9,,5,7.9,15.2,,,,,22.9,,40,7.2,984,0,39.8,0.31,84,,,,,,,2017-08-09,18:21:43.498Z
989f6f90-7d2f-11e7-9a24-b5e99625ae40,1-3f44c03edf3f071529bb7b4ddd8f6693,WS,Kiryat-Motzkin,sensorData,json,2017-08-09T18:21:43.561Z,,,,17.12,1.5,344,27.2,76,0.3,,,,,,,,,,,,,,,,,,,,,,,2017-08-09,18:21:43.561Z
98a36731-7d2f-11e7-8253-f5ddc2e07eee,1-15bba540c88d4b338b629b715b15e96b,WS,Kiryat-Yam,sensorData,json,2017-08-09T18:21:43.587Z,-0.6,0,-0.7,9.08,0.6,278,25.7,,0,,,,,,,,22.4,,,,,,,,57,,,,,,,2017-08-09,18:21:43.587Z
98abcba0-7d2f-11e7-9a24-b5e99625ae40,1-6d4219fe13d89d7888870ddd0cff4474,WS,Kiryat-Bialik,sensorData,json,2017-08-09T18:21:43.642Z,13.8,-0.4,13.1,20.02,0.7,279,24.8,80.2,0,17,20,31,0.1,0,-0.23,3,24.8,,30,,,0,,,66,,,,0.51,,,2017-08-09,18:21:43.642Z
98b6c820-7d2f-11e7-9a24-b5e99625ae40,1-a163add7ad7e769324888bb285a647e3,WS,Nesher,sensorData,json,2017-08-09T18:21:43.714Z,7.9,0.1,8.1,,,,,22,,,16,26,0,0.1,0,0.4,,,,,,,,0.27,,,,,,,,2017-08-09,18:21:43.714Z
9987fadd-7d2f-11e7-b9c3-dbb5dc85f138,1-a256b948c71992027a99e937ca8de30f,WS,Old-Market,sensorData,json,2017-08-09T18:21:45.085Z,,,,36.67,0.2,231,23.7,50,2.3,,,,,,,,,,,,,,,,,,,,,,,2017-08-09,18:21:45.085Z
9990ad60-7d2f-11e7-89bf-73f282b91553,1-5a91e1c9598e61de1f9c008264369355,WS,Kiryat-Tivon,sensorData,json,2017-08-09T18:21:45.142Z,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,2017-08-09,18:21:45.142Z
99973d10-7d2f-11e7-9bd7-e5de34957bf5,1-5af0ac5326d59816a1840b88090b2c8b,WS,Kiryat-Binyamin,sensorData,json,2017-08-09T18:21:45.185Z,,,,47.77,0.4,78,,,,,,,,,,,,,,,,,,,,,,,,,,2017-08-09,18:21:45.185Z
9997b240-7d2f-11e7-be4c-3f727278eaa3,1-9ec030d04809eb52066d1f2b8be40073,WS,Kiryat-Ata,sensorData,json,2017-08-09T18:21:45.188Z,,,,15.99,1.1,313,24.1,70.1,0,53,15.3,,,,,,,,,,,,,,,,,,,,,2017-08-09,18:21:45.188Z
9999fc30-7d2f-11e7-89bf-73f282b91553,1-adfed932f284fe5ca4d821e85bb78cc6,WS,Neve-Shaanan,sensorData,json,2017-08-09T18:21:45.203Z,,,,,1.1,350,,,-0.6,44,,21.1,0,-0.5,-0.09,0,,,,,,,,,,,,,,,,2017-08-09,18:21:45.203Z
999f7a70-7d2f-11e7-b718-a1f91ecfe503,1-9a851386b02a40c596f096afe5282587,WS,Igud,sensorData,json,2017-08-09T18:21:45.239Z,7.3,3,11.9,25.41,0.5,349,22.7,58.9,,20,9.3,18.3,,,,,24,,44,9,1003,0,8.4,,,,,,,,,2017-08-09,18:21:45.239Z
99a064d0-7d2f-11e7-be4c-3f727278eaa3,1-be4395a431eff6bb7ce592faa7ee4fc9,WS,Daliat-el-Carmel,sensorData,json,2017-08-09T18:21:45.245Z,10.9,-0.1,10.7,19.43,0.3,115,,,,,17.1,,0,1.1,-0.11,,21.9,1.6,,,,,,,,,,,,,,2017-08-09,18:21:45.245Z
99a1c460-7d2f-11e7-89bf-73f282b91553,1-f63b230f11f10d90dcc29baccec3b5c3,WS,Ahuza,sensorData,json,2017-08-09T18:21:45.254Z,2,-0.4,1.3,,,,25.6,93.7,-1.3,15,4,6.9,,,,,23.3,,3,2.8,1004,0,,-0.04,,,,,,,,2017-08-09,18:21:45.254Z
99a37210-7d2f-11e7-89bf-73f282b91553,1-c615ca9592531e40fbeeff7ac24051c1,WS,Shprintsak,sensorData,json,2017-08-09T18:21:45.265Z,4.3,-0.2,3.8,,1.8,279,20.9,81.7,-0.3,5,6.7,5.6,,,,,22.9,,40,-1,983,0,39.8,,82,,,,,,,2017-08-09,18:21:45.265Z
99a805f1-7d2f-11e7-8253-f5ddc2e07eee,1-e66ca87a69181671951344dcd4640799,WS,Kiryat-Motzkin,sensorData,json,2017-08-09T18:21:45.295Z,,,,25.97,1.5,337,27.1,77,,,,,,,,,,,,,,,,,,,,,,,,2017-08-09,18:21:45.295Z
99adf961-7d2f-11e7-9a24-b5e99625ae40,1-d08a8c233f3c5d9cf2305bdfbdc12295,WS,Kiryat-Yam,sensorData,json,2017-08-09T18:21:45.334Z,-0.1,-0.1,-0.4,9.69,0.7,277,25.5,,0,,,,,,,,22.3,,,,,,,,58,,,,,,,2017-08-09,18:21:45.334Z
99bcc670-7d2f-11e7-9bd7-e5de34957bf5,1-5c66049dff038a985e847177ddadff13,WS,Kiryat-Bialik,sensorData,json,2017-08-09T18:21:45.431Z,2.8,-0.6,1.8,9.88,1,288,24.8,79.8,0,17,17.9,25,0,0,-0.23,2.1,24.7,,30,,,0,,,66,7,0,7,0.51,,,2017-08-09,18:21:45.431Z
99bdfef0-7d2f-11e7-b505-c17b61b93525,1-8604167f6addc28ba7fcf1b6f9ec4aa3,WS,Nesher,sensorData,json,2017-08-09T18:21:45.439Z,,,,,,,,18,,,28,44,0,0.1,0.1,0.5,,,,,,,,0.32,,,,,,,,2017-08-09,18:21:45.439Z
9aa048a0-7d2f-11e7-9090-b7e1210e708b,1-39c0af0e8af2551441f2b970892c3233,WS,Old-Market,sensorData,json,2017-08-09T18:21:46.922Z,,,,37.18,0.4,204,23.7,50.4,3,,,,,,,,,,,,,,,,,,,,,,,2017-08-09,18:21:46.922Z
9aa06fb0-7d2f-11e7-9090-b7e1210e708b,1-ac5b46ac23810c96314ebc608ab293ba,WS,Kiryat-Tivon,sensorData,json,2017-08-09T18:21:46.923Z,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,2017-08-09,18:21:46.923Z
9aa99770-7d2f-11e7-a390-95eec430254a,1-d66f2a1e5516325329363dd16fd17959,WS,Kiryat-Binyamin,sensorData,json,2017-08-09T18:21:46.983Z,21,0,22,54.9,0.2,114,,,,,,,,,,,,,,,,,,,,,,,,,,2017-08-09,18:21:46.983Z
9aafb1f1-7d2f-11e7-9090-b7e1210e708b,1-1c1b8125dd315f13d49b5a96a9be4e89,WS,Kiryat-Ata,sensorData,json,2017-08-09T18:21:47.023Z,9.5,-1.5,7.2,14.81,0.8,317,24,71.3,0,53,16.1,,,,,,,,,,,,,,,,,,,,,2017-08-09,18:21:47.023Z
9ab0ea70-7d2f-11e7-b505-c17b61b93525,1-3044e413128918e0c769cbc7fbcd6bd1,WS,Neve-Shaanan,sensorData,json,2017-08-09T18:21:47.031Z,1.9,-0.2,1.5,,1.2,353,,,-0.7,44,,19,0,-0.5,-0.09,0,,,,,,,,,,,,,,,,2017-08-09,18:21:47.031Z
9ab75310-7d2f-11e7-abea-cbef7d55e47b,1-90251434a8563a52ba5ae5da1bf758c7,WS,Daliat-el-Carmel,sensorData,json,2017-08-09T18:21:47.073Z,8.3,-0.5,7.4,16.62,0.6,118,,,,,18.5,,0,1,-0.04,,21.7,1.6,,,,,,,,,,,,,,2017-08-09,18:21:47.073Z
9ab7a130-7d2f-11e7-a390-95eec430254a,1-cab54422b860169f80ce95d57a0a0179,WS,Igud,sensorData,json,2017-08-09T18:21:47.075Z,6.8,3,11.5,14.79,0.2,347,22.3,58.2,,20,10.2,21.3,,,,,23.9,,44,11.1,1003,0,9.1,,,,,,,,,2017-08-09,18:21:47.075Z
9abc5c20-7d2f-11e7-be4c-3f727278eaa3,1-d9b452df12ba327914defb8cfec18013,WS,Ahuza,sensorData,json,2017-08-09T18:21:47.106Z,,,,,,,25.6,97.9,-1.3,15,8.9,13.7,,,,,23.2,,3,4.7,1004,0,,-0.04,,,,,,,,2017-08-09,18:21:47.106Z
9ac13e21-7d2f-11e7-8253-f5ddc2e07eee,1-50a042db3c2048e5365b21a62efaa74e,WS,Shprintsak,sensorData,json,2017-08-09T18:21:47.138Z,4.1,-0.3,3.6,,1.8,271,20.9,80.6,-0.3,5,8.3,8.7,,,,,22.8,,40,0.4,983,0,39.8,,83,,,,,,,2017-08-09,18:21:47.138Z
